par1,par2,par3,par4,par5,sex,year
-0.632426484238099,-0.46954440087168764,0.7897154360490861,-2.304231342458504,2.8954782877298744,male,1955
-0.7576309526647911,-1.1001485647455262,0.7843119067073667,-2.3948029791203567,2.8707767518308986,male,1956
-0.7515185231372087,-1.085306029264661,0.7764343617256901,-2.3886040592016218,2.873976182527765,male,1957
-0.7550261738933988,-1.139956955808263,0.8310958604231614,-2.3267737249562623,2.878097349417589,male,1958
-0.6365977253223212,-0.5370107046036561,0.8982467178430205,-2.1521171992303114,2.9617852879012747,male,1959
-0.5879221622230499,-0.5438718294895387,0.945761311976434,-2.155850626882846,2.961104010585693,male,1960
-0.5601744829459641,-0.5458217709742985,0.968866631679372,-2.126755982369923,2.9661914538383,male,1961
-0.5411052089984233,-0.5575307524774509,0.9908570264194603,-2.1958448134751753,2.950679299321885,male,1962
-0.656255464632308,-1.1442907216564653,0.9674564064004338,-2.1875035511999457,2.951286990993893,male,1963
-0.6243450577688608,-1.1646861956348191,0.9972259461006621,-2.1242975686080134,2.9615515203977063,male,1964
-0.5951554620734507,-1.1668646257079631,1.010147426519771,-2.170071132974614,2.952638323338803,male,1965
-0.5769477431551346,-1.1624155315234845,1.0135086500137436,-2.141106753050436,2.9608706644092413,male,1966
-0.5720842752337496,-1.1924803966804003,1.029539911640996,-2.138485385067412,2.96214703053261,male,1967
-0.5531107506170494,-1.1673457413339654,1.037254763180476,-2.1646115167123687,2.9606361110090127,male,1968
-0.5462529015327757,-1.1786165125383083,1.0365350882498348,-2.160688390060079,2.966785028429115,male,1969
-0.5273357848836884,-1.143752337952845,1.036031751547867,-2.1336571034343415,2.9710597750609358,male,1970
-0.4978862784323768,-1.1439784434455282,1.0518886822905316,-2.1225265210980067,2.97336582169375,male,1971
-0.466407504894841,-1.1332271161326009,1.06178873722017,-2.1145476347913097,2.972944447295321,male,1972
-0.4585393988558252,-1.1331738338685287,1.0782846004519366,-2.127438239459939,2.9663418996042568,male,1973
-0.4514020633007136,-1.1448014564057225,1.0971478860470714,-2.1151053999612803,2.9632408718309327,male,1974
-0.43555552100813594,-1.1197631202410376,1.1081833963473606,-2.114718220547836,2.9649206829249426,male,1975
-0.42526816920650723,-1.1263434866524658,1.134071460917538,-2.1214084340554598,2.9591504387123937,male,1976
-0.40523403910162487,-1.1063837144070392,1.1312225189929754,-2.0767460892796734,2.970769727896667,male,1977
-0.3861359975009237,-1.0757822404126511,1.1406106243382372,-2.0835519966352383,2.9668803441981835,male,1978
-0.36833091050089106,-1.0875445070554879,1.1421318883124307,-2.067969385182372,2.9692125217345664,male,1979
-0.3530990328491982,-1.0509437752514021,1.1520518873656918,-2.089346680970408,2.9625791401082306,male,1980
-0.32926899710182134,-1.04590179863931,1.1620913377696667,-2.0665202139527308,2.963273084264938,male,1981
-0.3176267229115416,-1.0757576237503819,1.2021477904229627,-2.0544051257119653,2.956747681879727,male,1982
-0.3020897321172792,-1.066605829301897,1.2091896471022123,-2.0776268322757234,2.9481737999974853,male,1983
-0.2918884735761377,-1.0615502152609935,1.2339837596111187,-2.0664952734628015,2.948480659825414,male,1984
-0.28487180622950137,-1.0653720650097167,1.246920047923882,-2.0841365021461105,2.9365016539531044,male,1985
-0.2697386428269624,-1.074632863216549,1.27967319777567,-2.0459732484782687,2.9336458427008494,male,1986
-0.2618344165408271,-1.101555305497771,1.2870878136475985,-2.0275821600179,2.9346164407437216,male,1987
-0.24484645946647882,-1.0539060232649575,1.2750796258395074,-2.018012918970247,2.939824135806006,male,1988
-0.2198141164616052,-1.0823530803731132,1.2874107982937233,-1.9919087587958941,2.951549945678315,male,1989
-0.2120903675478059,-1.1060248746309427,1.2879042503161018,-1.9939132483008795,2.9523275781633904,male,1990
-0.19430859253701227,-1.1005742985017313,1.2737846917617726,-1.9793796052577122,2.95967950551857,male,1991
-0.17891777957783817,-1.115529859153467,1.2993966086403819,-1.9724483366876449,2.965119260410937,male,1992
-0.16417596984127666,-1.098208502819443,1.2940082038837182,-2.008481795375979,2.966780462536942,male,1993
-0.1508171192007428,-1.1106523128525825,1.3052967758328586,-1.9999378196078608,2.972041538552944,male,1994
-0.12629491361110762,-1.0806042050778888,1.318829620843895,-1.9906797383679486,2.973099319086912,male,1995
-0.11251230686471209,-1.087171461323222,1.3836647364987225,-1.975651076413569,2.9605248787352405,male,1996
-0.09333618214633005,-1.0932799248647553,1.417057723833354,-1.9636752118279115,2.9496808071053233,male,1997
-0.08388499691877341,-1.0991965095619243,1.4381342010462586,-1.9486882398422227,2.9478255210787836,male,1998
-0.07392501955911009,-1.0901270142408468,1.4623643674936515,-1.9520413141071604,2.951629851174438,male,1999
-0.06049657058667686,-1.1043468676420998,1.4725102180217675,-1.9395332525149425,2.9530767087312046,male,2e3
-0.045165962536078616,-1.0927593672655387,1.47984325680239,-1.926161101668185,2.9527315996361887,male,2001
-0.03652642164177998,-1.1267833438267532,1.5191901314831924,-1.934110342892001,2.946906724076423,male,2002
-0.025439766351143752,-1.1164351228705973,1.5298411259139528,-1.9347937732873388,2.9436829584342945,male,2003
-0.014207467421154037,-1.126948314887566,1.5811456986982964,-1.8934986454191207,2.9473231130369797,male,2004
-0.004773828032528363,-1.116431573941869,1.5778229292317034,-1.8944623626284174,2.9462061686315386,male,2005
0.005835282081296175,-1.1513318086602744,1.6184432384984662,-1.8574190678977585,2.944655478331505,male,2006
0.00986865924451152,-1.1457830553246966,1.6517440624827118,-1.842057798257522,2.9416388359024284,male,2007
0.030382830828947917,-1.1444357808269494,1.695920920958855,-1.8463649945714926,2.9308272210925894,male,2008
0.050039122724654606,-1.143643459324836,1.7318621639684866,-1.8230019990415296,2.9246429636596067,male,2009
0.07077275948845599,-1.1392516520899363,1.7342422139599316,-1.798632339340013,2.9289395537376057,male,2010
0.25914530878840203,-1.0550095110678799,2.1331718503172024,-1.7467999780056913,2.8370844606895362,male,2011
0.3186501960876081,-1.020139184427367,2.2350123305369687,-1.7261337135927861,2.828494870205745,male,2012
